title,description,instructions,type,mobile,width,height,url,game_id,iframe_url,embed_code,thumb
Bbq Stack Run,"Enter a running arcade adventure filled with food and fun challenges. BBQ Stack Run takes you through the craziest BBQ-collecting parkour ever. Pick up various ingredients such as beef, chicken, sausage and more on the track as you run. Sprinkle them with barbecue seasoning and cook them through.","Mouse click or tap to play
",html5,false,1334,750,https://html5.gamedistribution.com/c14f396115af4d4f8a2aeca01ecb6dc4/,c14f396115af4d4f8a2aeca01ecb6dc4,https://html5.gamedistribution.com/c14f396115af4d4f8a2aeca01ecb6dc4/,"<iframe src=""https://html5.gamedistribution.com/c14f396115af4d4f8a2aeca01ecb6dc4/"" width=""1334"" height=""750"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c14f396115af4d4f8a2aeca01ecb6dc4-512x384.jpg
Ultimate Destruction Simulator,"Unleash your destructive side in this ultimate demolition experience! Enjoy realistic tower destruction with dynamic physics, and take control of time—slow it down, speed it up, or freeze the action. Experiment with gravity modes, from low to high or even zero gravity, and customize every detail, including debris levels, destructibility, and atmospheric dust. Built for fans of destruction, this game offers the smash-and-crash fun you've been craving!","From the computer, press the LMB (Left Mouse Button) to shoot.
Movement on WASD (and QE to raise the camera).
Mouse wheel up/down - speeds up (slows down) time.
T - starts the timer to explode the installed charges.
F - stop time.
B - weaponry.
Escape (2 times) - menu.

The rest is through the game interface.
For mobile use your fingers and game interface :)",html5,false,800,600,https://html5.gamedistribution.com/2df2062b223d4523bf8e813cca2baa33/,2df2062b223d4523bf8e813cca2baa33,https://html5.gamedistribution.com/2df2062b223d4523bf8e813cca2baa33/,"<iframe src=""https://html5.gamedistribution.com/2df2062b223d4523bf8e813cca2baa33/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/2df2062b223d4523bf8e813cca2baa33-512x384.jpg
Tunnel Road,"Tunnel Road is an adrenaline-filled arcade game that requires quick reflexes, sharp focus and a great visual reaction! Keep up with the speed, avoid obstacles and cover the longest distance while advancing in a colorful and dynamic tunnel!","When the game starts, select 1 or 2-player mode.
Avoid obstacles in the tunnel by dodging to the right or left.

PLAYER 1:
- Use ""A"" or ""LEFT ARROW"" to move left.
- Use ""D"" or ""RIGHT ARROW"" to move right.

PLAYER 2:
""LEFT ARROW"" to move left.
""RIGHT ARROW"" to move right.

Use touch controls on mobile devices (tablets and phones).

The longer you last, the higher your score.
Stay focused to keep up with the tempo of the game!",html5,false,960,600,https://html5.gamedistribution.com/14e87fab0cbf44b6b3e57ddb77af5941/,14e87fab0cbf44b6b3e57ddb77af5941,https://html5.gamedistribution.com/14e87fab0cbf44b6b3e57ddb77af5941/,"<iframe src=""https://html5.gamedistribution.com/14e87fab0cbf44b6b3e57ddb77af5941/"" width=""960"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/14e87fab0cbf44b6b3e57ddb77af5941-512x384.jpg
Block Blaster Puzzle,"Aim for high scores or complete level objectives. Rotate and arrange blocks to clear rows and columns while enjoying stunning visuals. Each perfect move brings satisfaction, challenging you to beat your best and master each puzzle!
","The game offers endless levels where players move and match colored blocks to complete rows or columns. Scoring high is essential before the board fills up. 17 unique blocks can be rotated in any of the 4 directions, making strategic placement crucial to success.
",html5,false,800,600,https://html5.gamedistribution.com/5da372e4a178438a8f69f141b5edc68a/,5da372e4a178438a8f69f141b5edc68a,https://html5.gamedistribution.com/5da372e4a178438a8f69f141b5edc68a/,"<iframe src=""https://html5.gamedistribution.com/5da372e4a178438a8f69f141b5edc68a/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/5da372e4a178438a8f69f141b5edc68a-512x384.jpg
Bubble Game 3D,"Get ready for bubble-popping fun in Bubble Game 3D, a super cool version of the original classic Bubble Shooter game, now with amazing 3D graphics. Aim, match, and pop colorful bubbles in a world that looks like it’s coming right out of the screen. This is Bubble Shooter 3D like you’ve never seen before!
","Aim the arrow and click to shoot bubbles. Match three or more of the same color to pop them. Clear the board before the bubbles reach the bottom. Use wall bounces for tricky shots and plan a head for combos. 
",html5,false,800,600,https://html5.gamedistribution.com/0212ccaec99b48ef876abbc86c326eac/,0212ccaec99b48ef876abbc86c326eac,https://html5.gamedistribution.com/0212ccaec99b48ef876abbc86c326eac/,"<iframe src=""https://html5.gamedistribution.com/0212ccaec99b48ef876abbc86c326eac/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/0212ccaec99b48ef876abbc86c326eac-512x512.jpg
Parkour Block 7,"Skill game, classic mode from your favorite games right in the browser on your computer and phone!
More levels and more mechanics await for you","Desktop:
• SPACE - jump
• WASD - move
• L. SHIFT - running
• Double Escape - Menu

Mobile:
• Touch",html5,false,800,600,https://html5.gamedistribution.com/13215160b460481492b582a5081b49a1/,13215160b460481492b582a5081b49a1,https://html5.gamedistribution.com/13215160b460481492b582a5081b49a1/,"<iframe src=""https://html5.gamedistribution.com/13215160b460481492b582a5081b49a1/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/13215160b460481492b582a5081b49a1-512x384.jpg
Block Puzzle Tropical Story,"Discover a new genre in the world of puzzles! This game intertwines block puzzles with a thrilling adventure on tropical islands! Complete levels to earn stars, unlock new territories and unique relaxation areas. From snow-white beaches to dense jungles – each location is filled with unique challenges. The booster system will help you in difficult situations, and the well-thought-out mechanics allow both beginners and experienced players to enjoy the game. ","A relaxing puzzle game where you connect blocks while traveling through picturesque tropical islands. Collect stars, unlock new locations and immerse yourself in the resort atmosphere!",html5,false,800,600,https://html5.gamedistribution.com/75af86ecca154417b93a7beaecda551e/,75af86ecca154417b93a7beaecda551e,https://html5.gamedistribution.com/75af86ecca154417b93a7beaecda551e/,"<iframe src=""https://html5.gamedistribution.com/75af86ecca154417b93a7beaecda551e/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/75af86ecca154417b93a7beaecda551e-512x384.jpg
Bffs Cherry Blossom Celebration,"Step into the vibrant world of BFFs Cherry Blossom Celebration, the ultimate dress-up game where best friends come together to shine under blooming cherry trees! Pick your favorite crew of BFFs and deck them out in stunning spring outfits—think pastel dresses, floral crowns, and cherry blossom vibes.",Left mouse Button click or tap to play,html5,false,800,600,https://html5.gamedistribution.com/c6574aa382454a0ca46ea7b90b32ae34/,c6574aa382454a0ca46ea7b90b32ae34,https://html5.gamedistribution.com/c6574aa382454a0ca46ea7b90b32ae34/,"<iframe src=""https://html5.gamedistribution.com/c6574aa382454a0ca46ea7b90b32ae34/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c6574aa382454a0ca46ea7b90b32ae34-512x384.jpg
Merge Flowers,"Merge Flowers is a relaxing and addictive puzzle game! Grow your vibrant garden, discover unique flowers, and earn coins. Enjoy merge puzzle and match-3 mechanics as you combine flowers to create a blooming paradise.
With simple controls and cozy visuals, place flowers strategically to make space for new plants. Perfect for puzzle lovers and fans of casual idle games, Merge Flowers offers endless fun and a soothing experience. Start your floral journey today!
","Flowers appear at the bottom of the screen, and your task is to place them wisely on the field based on their color. Match three or more in a row to clear them and earn coins. As you advance, your field expands, and the flowers become even more stunning! Start growing your beautiful garden today!",html5,false,800,600,https://html5.gamedistribution.com/2e5863b7cc10444a88f72c81e74502f1/,2e5863b7cc10444a88f72c81e74502f1,https://html5.gamedistribution.com/2e5863b7cc10444a88f72c81e74502f1/,"<iframe src=""https://html5.gamedistribution.com/2e5863b7cc10444a88f72c81e74502f1/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/2e5863b7cc10444a88f72c81e74502f1-512x512.jpg
Solitaire Mahjong,"This is Solitaire Mahjong at its best, offering a classic and elegant mahjong experience without any need to rush. Known as one of the top mahjong games, it features a beautifully traditional layout that fans of mahjong puzzles will love. With polished graphics, a soothing soundtrack, and no timer, Solitaire Mahjong invites you to enjoy each move at a relaxed pace, focusing purely on the pleasure of the game.","Match identical tiles that have at least one side free and are not covered by other tiles. Each match earns points, adding a touch of strategy to every move. If you’re ever stuck, use the hint function for a helpful nudge. Enjoy a leisurely game without any countdowns—just pure mahjong relaxation.",html5,false,800,600,https://html5.gamedistribution.com/4a4b0c88f736416abb6f6829d9841c9d/,4a4b0c88f736416abb6f6829d9841c9d,https://html5.gamedistribution.com/4a4b0c88f736416abb6f6829d9841c9d/,"<iframe src=""https://html5.gamedistribution.com/4a4b0c88f736416abb6f6829d9841c9d/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/4a4b0c88f736416abb6f6829d9841c9d-200x120.jpg
Brawler Man: Fist of Fury,"Hooligans have taken over the city streets. Join the battle for order in the city!

You are a street fighter and want to protect your city from the invasion of hooligans! You will have to visit every corner of the city. Clear the streets of criminals and hooligans with the help of your fighting skills! Deliver cool blows, combine blows to get crazy techniques! In this battle, every blow is important, train to fight back against hooligans and their Bosses.","PC - Left-click on the strike icon to perform a single strike. To perform a series of strikes and make a combo, hold down the left mouse button and move the cursor through several strike icons.

Mobile - Click your finger on the strike icon to perform a single strike. To perform a series of strikes and make a combo, move your finger through several strike icons.",html5,false,800,600,https://html5.gamedistribution.com/c307f8e811cf4af4b023c1eb894c5e83/,c307f8e811cf4af4b023c1eb894c5e83,https://html5.gamedistribution.com/c307f8e811cf4af4b023c1eb894c5e83/,"<iframe src=""https://html5.gamedistribution.com/c307f8e811cf4af4b023c1eb894c5e83/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c307f8e811cf4af4b023c1eb894c5e83-512x384.jpg
Master Blender,Becoming the Strongest Bartending Master！Tap the bottle lightly to pour water. Organize the water so that each bottle's water is distributed to the corresponding colored cup!,"In the game, by clicking on the colored cup, unlock the same color of the glass to complete the level.",html5,false,720,1280,https://html5.gamedistribution.com/4d617d54acb74250b5f26e917f056eb9/,4d617d54acb74250b5f26e917f056eb9,https://html5.gamedistribution.com/4d617d54acb74250b5f26e917f056eb9/,"<iframe src=""https://html5.gamedistribution.com/4d617d54acb74250b5f26e917f056eb9/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/4d617d54acb74250b5f26e917f056eb9-512x384.jpg
Find The Cat - Cat Search,"Discover the exciting world of finding hidden cats in this original puzzle game! Look for cats on black and white backgrounds by tapping on them to complete levels. With each stage, you will unlock new places and receive unique challenges that will test your attentiveness and observation skills.","The goal of the game is to find hidden cats on black and white backgrounds by clicking on them to complete levels.  

The game trains attentiveness, observation skills and brings pleasure from searching for cats in unexpected places.  

- To select a cat - click on it (LMB on desktop).
- To move around the map - hold on it and move (hold LMB on desktop). 
- To change the scale - pinch or spread your fingers (mouse wheel on desktop).",html5,false,720,1280,https://html5.gamedistribution.com/780f6fa411e5460ba51381116ab5e124/,780f6fa411e5460ba51381116ab5e124,https://html5.gamedistribution.com/780f6fa411e5460ba51381116ab5e124/,"<iframe src=""https://html5.gamedistribution.com/780f6fa411e5460ba51381116ab5e124/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/780f6fa411e5460ba51381116ab5e124-512x384.jpg
Limited Defense,"Limited Defense is a strategic tower defense game where you command bandits, archers, and explosive towers to hold back relentless waves of enemies. Face off against mischievous Green Slimes, fearsome Orcs, and towering bosses like the Boss King Slime. Upgrade your defenses, unlock legendary warriors, and test your tactical skills in intense, fast-paced battles!
Can you make it in this tower defense game?",Use the left mouse button to drag and drop the allies. Click them to upgrade and sell.,html5,false,1080,1920,https://html5.gamedistribution.com/b7bdfcafe2134d72871c3bc0354ebf8f/,b7bdfcafe2134d72871c3bc0354ebf8f,https://html5.gamedistribution.com/b7bdfcafe2134d72871c3bc0354ebf8f/,"<iframe src=""https://html5.gamedistribution.com/b7bdfcafe2134d72871c3bc0354ebf8f/"" width=""1080"" height=""1920"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/b7bdfcafe2134d72871c3bc0354ebf8f-512x384.jpg
